Xnew	Ynew	Z_lit_vrai	DepthADV
258059.59263100001	5376576.33445999958	68.62020000000	0.60980000000
258059.72817200000	5376576.35881000012	68.60120000000	0.62880000000
258059.86371300000	5376576.38315999974	68.60120000000	0.62880000000
258059.99925399999	5376576.40751999989	68.62020000000	0.60980000000
258060.15681700001	5376576.43243999965	68.73220000000	0.49780000000
258059.53912700000	5376575.49411000032	68.80920000000	0.42080000000
258059.67441300000	5376575.50545999967	68.77120000000	0.45880000000
258059.81083599999	5376575.52379999962	68.60920000000	0.62080000000
258059.94612300000	5376575.53514999989	68.60920000000	0.62080000000
258060.09854700000	5376575.55317000020	68.55320000000	0.67680000000
258060.24297100000	5376575.57134999987	68.74220000000	0.48780000000
258059.56590500000	5376574.66619999986	68.45020000000	0.77980000000
258059.72319300001	5376574.67712000012	68.48420000000	0.74580000000
258059.86247900000	5376574.68838999979	68.46520000000	0.76480000000
258059.99878500000	5376574.70072999969	68.46520000000	0.76480000000
258060.15107200001	5376574.71174999978	68.55120000000	0.67880000000
258060.32038100000	5376574.72343000025	68.52120000000	0.70880000000
258059.63580399999	5376573.84343999997	68.52420000000	0.70580000000
258059.76697200001	5376573.84886999987	68.48620000000	0.74380000000
258059.90714000000	5376573.85412999988	68.46720000000	0.76280000000
258060.04642699999	5376573.86539999954	68.39120000000	0.83880000000
258060.18159500000	5376573.87074999977	68.48620000000	0.74380000000
258060.33888299999	5376573.88167000003	68.45220000000	0.77780000000
258059.67944599999	5376573.00820000004	68.66520000000	0.56480000000
258059.81061399999	5376573.01362999994	68.62720000000	0.60280000000
258059.95078200000	5376573.01888000034	68.60820000000	0.62180000000
258060.08606800000	5376573.03022999968	68.60820000000	0.62180000000
258060.23823799999	5376573.03524999972	68.41120000000	0.81880000000
258060.38254399999	5376573.04743000027	68.45220000000	0.77780000000
258059.71885100001	5376572.11000000034	68.69320000000	0.53680000000
258059.85001900000	5376572.11543000024	68.65520000000	0.57480000000
258059.98916800000	5376572.11971000023	68.63620000000	0.59380000000
258060.12547400000	5376572.13203999959	68.63620000000	0.59380000000
258060.26464199999	5376572.13731000014	68.65520000000	0.57480000000
258060.42181299999	5376572.14223000035	68.45120000000	0.77880000000
258059.72311600001	5376571.15447000042	68.93220000000	0.29780000000
258059.86728499999	5376571.15964999981	68.89120000000	0.33880000000
258060.00731600000	5376571.15789999999	68.79420000000	0.43580000000
258060.15948599999	5376571.16292000003	68.87120000000	0.35880000000
258060.30765500001	5376571.16801000014	68.89120000000	0.33880000000
258060.45182399999	5376571.17318999954	68.93220000000	0.29780000000
258059.72824400000	5376570.24294000026	68.62520000000	0.60480000000
258059.87229500001	5376570.24211999960	68.58420000000	0.64580000000
258060.02046400000	5376570.24720999971	68.56420000000	0.66580000000
258060.16449600001	5376570.24538999982	68.56420000000	0.66580000000
258060.31266600001	5376570.25048999954	68.58420000000	0.64580000000
258060.48171900000	5376570.24916999973	68.55420000000	0.67580000000
258059.70850600000	5376569.28787999973	68.60420000000	0.62580000000
258059.85153799999	5376569.28607999999	68.60020000000	0.62980000000
258060.00045200001	5376569.27814999968	68.58020000000	0.64980000000
258060.15250400000	5376569.27716999967	68.50320000000	0.72680000000
258060.30843899999	5376569.27010999992	68.52620000000	0.70380000000
258060.46147200000	5376569.26810999960	68.57020000000	0.65980000000
258059.71288800001	5376568.28732999973	68.60920000000	0.62080000000
258059.85191900001	5376568.28560000006	68.56820000000	0.66180000000
258059.99997100001	5376568.28469999973	68.54820000000	0.68180000000
258060.15302299999	5376568.28368999995	68.56720000000	0.66280000000
258060.30105499999	5376568.28179000039	68.58720000000	0.64280000000
258060.46610799999	5376568.28055000026	68.55720000000	0.67280000000
258059.71689700001	5376567.26776999980	68.54320000000	0.68680000000
258059.88606799999	5376567.27245000005	68.57320000000	0.65680000000
258060.03423799999	5376567.27754999977	68.55320000000	0.67680000000
258060.17828900000	5376567.27673000004	68.55320000000	0.67680000000
258060.34346000000	5376567.28148999996	68.49920000000	0.73080000000
258060.49562999999	5376567.28651000001	68.54320000000	0.68680000000
258059.79293200001	5376566.24780000001	68.60420000000	0.62580000000
258059.93710099999	5376566.25298000034	68.56320000000	0.66680000000
258060.08527000001	5376566.25807000045	68.54320000000	0.68680000000
258060.22855699999	5376566.26927000005	68.54320000000	0.68680000000
258060.37672700000	5376566.27436999977	68.56320000000	0.66680000000
258060.57203700001	5376566.28553999960	68.46120000000	0.76880000000
258059.82270799999	5376565.21573000029	68.51620000000	0.71380000000
258060.01713600001	5376565.23292999994	68.61820000000	0.61180000000
258060.16542300000	5376565.24402999971	68.59820000000	0.63180000000
258060.30973000001	5376565.25619999971	68.59820000000	0.63180000000
258060.47501800000	5376565.26697000023	68.54420000000	0.68580000000
258060.62732500001	5376565.27897999994	68.58820000000	0.64180000000
258060.03865599999	5376564.18802000023	68.23820000000	0.99180000000
258060.17806000001	5376564.20528999995	68.56820000000	0.66180000000
258060.32648500000	5376564.22338999994	68.54820000000	0.68180000000
258060.47902699999	5376564.24741000030	68.47120000000	0.75880000000
258060.63545199999	5376564.26535000000	68.49420000000	0.73580000000
258060.78801500000	5376564.29036999959	68.53820000000	0.69180000000
258060.21134600000	5376563.14814000018	68.54120000000	0.68880000000
258060.36400599999	5376563.17815999966	68.49720000000	0.73280000000
258060.51668599999	5376563.20918000024	68.47420000000	0.75580000000
258060.66922899999	5376563.23319999967	68.55120000000	0.67880000000
258060.83090900001	5376563.26405000035	67.92320000000	1.30680000000
258060.98256900001	5376563.29408999998	67.96720000000	1.26280000000
258060.44455099999	5376562.13308999967	68.56520000000	0.66480000000
258060.59321100000	5376562.16318999976	68.52120000000	0.70880000000
258060.75000900001	5376562.20014000032	68.49820000000	0.73180000000
258060.89780599999	5376562.23725000024	68.63420000000	0.59580000000
258061.05960400001	5376562.27410000004	68.58020000000	0.64980000000
258061.20728400000	5376562.30522000045	68.62420000000	0.60580000000
258060.69464000000	5376561.11170999985	68.48020000000	0.74980000000
258060.86755699999	5376561.15433999989	68.50820000000	0.72180000000
258061.02049100000	5376561.19835999981	68.56320000000	0.66680000000
258061.17328900000	5376561.23538000043	68.56320000000	0.66680000000
258061.34332399999	5376561.28407000005	68.51120000000	0.71880000000
258061.47500199999	5376561.31549999956	68.63020000000	0.59980000000
258061.02898999999	5376560.10168000031	68.58220000000	0.64780000000
258061.19404400000	5376560.15146999992	68.61220000000	0.61780000000
258061.32983999999	5376560.18881999981	68.51520000000	0.71480000000
258061.47775500000	5376560.23194000032	68.59220000000	0.63780000000
258061.63480800000	5376560.28189000022	68.59320000000	0.63680000000
258061.78372300000	5376560.32498999964	68.63720000000	0.59280000000
258061.36336100000	5376559.09265000001	68.57620000000	0.65380000000
258061.51127600000	5376559.13576999959	68.53220000000	0.69780000000
258061.66032800000	5376559.18587000016	68.50920000000	0.72080000000
258061.81237999999	5376559.23591000028	68.50920000000	0.72080000000
258061.96141300001	5376559.28500999976	68.53220000000	0.69780000000
258062.13560499999	5376559.34162000008	68.50420000000	0.72580000000
258061.69773099999	5376558.08361999970	68.64920000000	0.58080000000
258061.86690299999	5376558.13932999969	68.57420000000	0.65580000000
258062.01195499999	5376558.18950999994	68.47520000000	0.75480000000
258062.16812500000	5376558.24547000043	68.55120000000	0.67880000000
258062.32941400001	5376558.30733999982	68.49920000000	0.73080000000
258062.48646700001	5376558.35728000011	68.54620000000	0.68380000000
258062.06535900000	5376557.03591999970	68.58520000000	0.64480000000
258062.24378600001	5376557.10445000045	68.52620000000	0.70380000000
258062.40095700001	5376557.16040000040	68.50220000000	0.72780000000
258062.56224599999	5376557.22226000018	68.50220000000	0.72780000000
258062.71941600001	5376557.27821000014	68.52620000000	0.70380000000
258062.89784399999	5376557.34673999995	68.50120000000	0.72880000000
258062.50962100000	5376556.01872999966	68.58720000000	0.64280000000
258062.68404800000	5376556.08734000009	68.61220000000	0.61780000000
258062.84147399999	5376556.15629000030	68.44220000000	0.78780000000
258062.99376200000	5376556.21832999960	68.44220000000	0.78780000000
258063.15118700001	5376556.28727999981	68.46620000000	0.76380000000
258063.32561500001	5376556.35589000024	68.44120000000	0.78880000000
258062.97564900000	5376554.98911000043	68.57820000000	0.65180000000
258063.14519400001	5376555.06381999981	68.60320000000	0.62680000000
258063.30261899999	5376555.13277000003	68.45020000000	0.77980000000
258063.45516200000	5376555.20780999959	68.45020000000	0.77980000000
258063.61258799999	5376555.27675999980	68.47420000000	0.75580000000
258063.76089500001	5376555.33987999987	68.52120000000	0.70880000000
258063.45330600001	5376553.99127999973	68.52620000000	0.70380000000
258063.61085000000	5376554.06622000039	68.47720000000	0.75280000000
258063.77239299999	5376554.14109000005	68.45120000000	0.77880000000
258063.92995699999	5376554.21703999955	68.52720000000	0.70280000000
258064.08236199999	5376554.28507999983	68.47220000000	0.75780000000
258064.23078700001	5376554.35419999994	68.51920000000	0.71080000000
258063.97384900000	5376552.93556999974	68.46620000000	0.76380000000
258064.15264900000	5376553.02311000042	68.48820000000	0.74180000000
258064.30932999999	5376553.10508000012	68.46220000000	0.76780000000
258064.46701100000	5376553.18702000007	68.53820000000	0.69180000000
258064.61567100001	5376553.26814000029	68.49520000000	0.73480000000
258064.78535300001	5376553.34986000042	68.47020000000	0.75980000000
258064.54490499999	5376551.90488999989	67.81820000000	1.41180000000
258064.69858600001	5376551.98692000005	67.76920000000	1.46080000000
258064.85524700000	5376552.06787999999	68.39120000000	0.83880000000
258065.01704599999	5376552.15574999992	68.39120000000	0.83880000000
258065.17472700001	5376552.23770000041	68.41720000000	0.81280000000
258065.32740700000	5376552.31974000018	68.46620000000	0.76380000000
258065.04421100000	5376550.88862999994	68.39320000000	0.83680000000
258065.22312899999	5376550.98216000013	68.41420000000	0.81580000000
258065.38081000000	5376551.06410999969	68.38820000000	0.84180000000
258065.54160900001	5376551.15199999977	68.38820000000	0.84180000000
258065.69927000001	5376551.23293999955	68.41420000000	0.81580000000
258065.85195099999	5376551.31498999987	68.46320000000	0.76680000000
258065.56561699999	5376549.87693000026	68.37820000000	0.85180000000
258065.74355499999	5376549.97147999983	68.52820000000	0.70180000000
258065.90109800000	5376550.04643000010	68.50220000000	0.72780000000
258066.06289700000	5376550.13430000003	68.50220000000	0.72780000000
258066.21943999999	5376550.20925999992	68.52820000000	0.70180000000
258066.39837800001	5376550.30379999988	68.50620000000	0.72380000000
258066.03541099999	5376548.88625000045	68.40020000000	0.82980000000
258066.20095500001	5376548.96104000043	68.45320000000	0.77680000000
258066.37975500000	5376549.04856999964	68.50220000000	0.72780000000
258066.54029899999	5376549.12346000038	68.50220000000	0.72780000000
258066.71909900001	5376549.21100000013	68.45320000000	0.77680000000
258066.88466300000	5376549.28677999973	68.50620000000	0.72380000000
258066.47967299999	5376547.92009000015	68.49920000000	0.73080000000
258066.65835600000	5376548.00162000023	68.52120000000	0.70880000000
258066.82389999999	5376548.07641000021	68.49520000000	0.73480000000
258066.98544399999	5376548.15127999987	68.49520000000	0.73480000000
258067.15100799999	5376548.22707000002	68.52120000000	0.70880000000
258067.32967100001	5376548.30759999994	68.49920000000	0.73080000000
258066.86142100001	5376546.98015999980	68.42720000000	0.80280000000
258067.06936100000	5376547.07412999962	68.52120000000	0.70880000000
258067.23578799999	5376547.14288999978	68.49520000000	0.73480000000
258067.39633100000	5376547.21777999960	68.63320000000	0.59680000000
258067.57489600001	5376547.29332000017	68.58420000000	0.64580000000
258067.74544100001	5376547.36801000033	68.63720000000	0.59280000000
258067.29807500000	5376546.03414999973	68.06320000000	1.16680000000
258067.48462100001	5376546.10852999985	68.53920000000	0.69080000000
258067.64604699999	5376546.17740000039	68.51320000000	0.71680000000
258067.81659199999	5376546.25208999962	68.51320000000	0.71680000000
258067.97801799999	5376546.32094999962	68.53920000000	0.69080000000
258068.18583999999	5376546.40892000031	68.44520000000	0.78480000000
258067.66256600001	5376545.08155999985	68.44820000000	0.78180000000
258067.87038899999	5376545.16952999961	68.54220000000	0.68780000000
258068.03167800000	5376545.23139000032	68.44020000000	0.78980000000
258068.20610499999	5376545.29999999981	68.51620000000	0.71380000000
258068.37153100001	5376545.36878999975	68.54220000000	0.68780000000
258068.55421400000	5376545.45024999976	68.08020000000	1.14980000000
258068.06082499999	5376544.11629999988	68.50720000000	0.72280000000
258068.24725300001	5376544.18467000034	68.52920000000	0.70080000000
258068.41368000000	5376544.25344000012	68.50320000000	0.72680000000
258068.58298899999	5376544.31615000032	68.50320000000	0.72680000000
258068.74841500001	5376544.38494000025	68.52920000000	0.70080000000
258068.93584399999	5376544.45330000017	68.50720000000	0.72280000000
258068.38280299999	5376543.13853000011	68.58720000000	0.64280000000
258068.59537000000	5376543.21339000016	68.68120000000	0.54880000000
258068.76467900001	5376543.27610000037	68.65520000000	0.57480000000
258068.93896900001	5376543.33770999964	68.57920000000	0.65080000000
258069.11739699999	5376543.40625000000	68.60620000000	0.62380000000
258069.31684600000	5376543.47537000012	68.58720000000	0.64280000000
258068.73068400001	5376542.15524000023	68.43620000000	0.79380000000
258068.92511300000	5376542.22346000001	68.45520000000	0.77480000000
258069.10842300000	5376542.28589999955	68.42820000000	0.80180000000
258069.28671399999	5376542.34743000008	68.42820000000	0.80180000000
258069.46902399999	5376542.40988000017	68.45520000000	0.77480000000
258069.66445300000	5376542.47807999980	68.43620000000	0.79380000000
258069.11580400000	5376541.13221000042	68.51420000000	0.71580000000
258069.28911300001	5376541.19484000001	68.46120000000	0.76880000000
258069.46740299999	5376541.25636999961	68.43420000000	0.79580000000
258069.64571300001	5376541.31890999991	68.43420000000	0.79580000000
258069.82402299999	5376541.38143999968	68.46120000000	0.76880000000
258069.99831299999	5376541.44304999989	68.51420000000	0.71580000000
258069.48729500000	5376540.07742999960	68.45720000000	0.77280000000
258069.68286100001	5376540.15263000038	68.47620000000	0.75380000000
258069.86128799999	5376540.22116999980	68.44920000000	0.78080000000
258070.03959800000	5376540.28369999956	68.44920000000	0.78080000000
258070.21802599999	5376540.35223000031	68.47620000000	0.75380000000
258070.46396900000	5376540.44545000046	68.31420000000	0.91580000000
258069.92269300000	5376539.01640000008	68.60420000000	0.62580000000
258070.11837700001	5376539.09759999998	68.62320000000	0.60680000000
258070.29280400000	5376539.16621000040	68.59620000000	0.63380000000
258070.47136900001	5376539.24174000043	68.59620000000	0.63380000000
258070.66191500000	5376539.31603999995	68.54820000000	0.68180000000
258070.89085699999	5376539.40959999990	68.31420000000	0.91580000000
258070.39272100001	5376537.93566999957	68.44820000000	0.78180000000
258070.57028600000	5376538.01123000029	68.39220000000	0.83780000000
258070.75296799999	5376538.09267999977	68.36420000000	0.86580000000
258070.93551400001	5376538.16713999957	68.44020000000	0.78980000000
258071.11007900001	5376538.24275000021	68.46720000000	0.76280000000
258071.30076200000	5376538.32404999994	68.44820000000	0.78180000000
258070.87814200000	5376536.82363000046	68.45420000000	0.77580000000
258071.05682500001	5376536.90517000016	68.39820000000	0.83180000000
258071.24350800001	5376536.98653999995	68.44620000000	0.78380000000
258071.42205299999	5376537.06108000036	68.44620000000	0.78380000000
258071.59159800000	5376537.13578999974	68.47320000000	0.75680000000
258071.78741900000	5376537.22398999985	68.45420000000	0.77580000000
258071.34267899999	5376535.66698000021	68.60720000000	0.62280000000
258071.53836300000	5376535.74818000011	68.50220000000	0.72780000000
258071.70778999999	5376535.81689000037	68.39920000000	0.83080000000
258071.89033500000	5376535.89135000017	68.47520000000	0.75480000000
258072.06476199999	5376535.95995999966	68.50220000000	0.72780000000
258072.23418900001	5376536.02866999991	68.28420000000	0.94580000000
258071.77344799999	5376534.52300000004	68.28720000000	0.94280000000
258071.94773799999	5376534.58461000025	68.23420000000	0.99580000000
258072.12616499999	5376534.65314000007	68.20720000000	1.02280000000
258072.30347499999	5376534.71569999959	68.20720000000	1.02280000000
258072.48190300001	5376534.78423000034	68.23420000000	0.99580000000
258072.68133200001	5376534.85235000029	68.21520000000	1.01480000000
258072.08930500000	5376533.33524999954	68.22320000000	1.00680000000
258072.27647899999	5376533.39059999958	68.16720000000	1.06280000000
258072.46667200001	5376533.44689999986	67.93820000000	1.29180000000
258072.66196299999	5376533.50810000021	67.93820000000	1.29180000000
258072.85315600000	5376533.56438000035	67.96620000000	1.26380000000
258073.06546899999	5376533.62624000013	67.95120000000	1.27880000000
258072.33762800001	5376532.17282999959	68.14120000000	1.08880000000
258072.55370500000	5376532.22262000013	68.43420000000	0.79580000000
258072.74964400000	5376532.26580000017	68.40620000000	0.82380000000
258072.94469999999	5376532.31500000041	68.40620000000	0.82380000000
258073.13963799999	5376532.35819000006	68.43420000000	0.79580000000
258073.33055700001	5376532.40046999976	68.49020000000	0.73980000000
258072.52233599999	5376530.98065000027	68.13720000000	1.09280000000
258072.72201999999	5376531.01075000037	68.37120000000	0.85880000000
258072.92982300001	5376531.04669000022	68.34120000000	0.88880000000
258073.13764400000	5376531.08363999985	68.41720000000	0.81280000000
258073.33232799999	5376531.11383000016	68.44520000000	0.78480000000
258073.54814999999	5376531.15062000044	68.43020000000	0.79980000000
258072.63150900000	5376529.76293999981	68.05220000000	1.17780000000
258072.86019599999	5376529.79246999975	68.06520000000	1.16480000000
258073.06776199999	5376529.81641000044	68.35020000000	0.87980000000
258073.27532900000	5376529.84035000019	68.42620000000	0.80380000000
258073.47387500000	5376529.86347000021	68.45420000000	0.77580000000
258073.69057999999	5376529.89422999974	68.43920000000	0.79080000000
258072.69291300001	5376528.55817000009	67.97720000000	1.25280000000
258072.94748400000	5376528.58119000029	68.06220000000	1.16780000000
258073.15893400001	5376528.59905000031	68.35020000000	0.87980000000
258073.37024600001	5376528.60991000012	67.79720000000	1.43280000000
258073.58267500001	5376528.62676000036	67.82720000000	1.40280000000
258073.81124400001	5376528.65029000025	67.81420000000	1.41580000000
258072.80157700001	5376527.36548000015	68.53520000000	0.69480000000
258073.00488800000	5376527.37650000025	68.47620000000	0.75380000000
258073.21620000000	5376527.38736000005	68.44620000000	0.78380000000
258073.43253200001	5376527.39912999980	68.27920000000	0.95080000000
258073.65684499999	5376527.40973000042	68.31020000000	0.91980000000
258073.89816000001	5376527.41999999993	68.30020000000	0.92980000000
258072.77109100000	5376526.16851999983	68.36920000000	0.86080000000
258072.98214800001	5376526.16638000030	68.30720000000	0.92280000000
258073.19834300000	5376526.17114000022	68.20020000000	1.02980000000
258073.42640100000	5376526.16866999958	68.27620000000	0.95380000000
258073.65059599999	5376526.17327000014	68.02920000000	1.20080000000
258073.91767800000	5376526.17104000039	67.94820000000	1.28180000000
258072.70958299999	5376524.97116000019	68.37920000000	0.85080000000
258072.92152199999	5376524.96300000045	68.31720000000	0.91280000000
258073.13746200001	5376524.95476999972	68.21020000000	1.01980000000
258073.36528500001	5376524.94029000029	68.28620000000	0.94380000000
258073.59022499999	5376524.93188000005	68.31720000000	0.91280000000
258073.83116700000	5376524.92315000016	68.00920000000	1.22080000000
258072.57342199999	5376523.79327999987	68.30720000000	0.92280000000
258072.81012800001	5376523.77262999956	68.31720000000	0.91280000000
258073.03381299999	5376523.75122999959	68.28620000000	0.94380000000
258073.25463499999	5376523.73689999990	68.28620000000	0.94380000000
258073.47832100000	5376523.71549999993	68.31720000000	0.91280000000
258073.71502700000	5376523.69484999962	68.39120000000	0.83880000000
258072.39051200001	5376522.62932000030	68.24220000000	0.98780000000
258072.65696500000	5376522.59508000035	68.32320000000	0.90680000000
258072.87253200001	5376522.56783999968	68.21620000000	1.01380000000
258073.09610000000	5376522.54043999966	68.29220000000	0.93780000000
258073.31566699999	5376522.51312999986	68.32320000000	0.90680000000
258073.58212000001	5376522.47888999991	68.24220000000	0.98780000000
258072.19046300001	5376521.45870000031	67.98320000000	1.24680000000
258072.48180099999	5376521.41796000022	68.33020000000	0.89980000000
258072.70123100001	5376521.38365000021	68.29920000000	0.93080000000
258072.92179800000	5376521.35630999971	68.29920000000	0.93080000000
258073.15824900000	5376521.32266000006	68.25620000000	0.97380000000
258073.38169899999	5376521.28925999999	68.32020000000	0.90980000000
258072.05281100000	5376520.25583000015	68.13020000000	1.09980000000
258072.27324099999	5376520.22149000037	68.06620000000	1.16380000000
258072.50569200001	5376520.18792000040	68.03320000000	1.19680000000
258072.73400500001	5376520.14742000028	68.03320000000	1.19680000000
258072.96645499999	5376520.11385000031	68.06620000000	1.16380000000
258073.21078900000	5376520.07404000033	68.05920000000	1.17080000000
258071.83211399999	5376519.10362000018	68.30220000000	0.92780000000
258072.07744800000	5376519.06379000004	68.24020000000	0.98980000000
258072.30976100001	5376519.02321999986	68.20720000000	1.02280000000
258072.53809399999	5376518.98371999990	68.20720000000	1.02280000000
258072.77040700000	5376518.94314999972	68.24020000000	0.98980000000
258073.01574100001	5376518.90331999958	68.04220000000	1.18780000000
258071.67357799999	5376517.90716999955	68.46620000000	0.76380000000
258071.87302599999	5376517.87423999980	68.33020000000	0.89980000000
258072.10533900000	5376517.83366999961	68.27920000000	0.95080000000
258072.32467100001	5376517.79435000010	68.27920000000	0.95080000000
258072.55698400000	5376517.75377000030	68.23620000000	0.99380000000
258072.80631799999	5376517.71385999955	68.22920000000	1.00080000000
258071.42327000000	5376516.77555000037	68.23420000000	0.99580000000
258071.68546800001	5376516.72838000022	68.31520000000	0.91480000000
258071.90479999999	5376516.68905999977	68.28420000000	0.94580000000
258072.12511299999	5376516.64871999994	68.28420000000	0.94580000000
258072.34442499999	5376516.60840000026	68.31520000000	0.91480000000
258072.58075800000	5376516.56874999963	68.30520000000	0.92480000000
